year,carrier_name,delay_cause,delay_mins,percentage_delay
2014,Virgin America,weather_delay,277047.0,0.0216
2014,Virgin America,nas_delay,1783921.0,0.1391
2014,Virgin America,late_aircraft_delay,2387750.0,0.1862
2015,Alaska Airlines Inc.,arr_delay,659900.0,0.5
2015,Alaska Airlines Inc.,carrier_delay,98106.0,0.0743
2015,Alaska Airlines Inc.,security_delay,1682.0,0.0013
2015,Alaska Airlines Inc.,weather_delay,43133.0,0.0327
2015,Alaska Airlines Inc.,nas_delay,309655.0,0.2346
2015,Alaska Airlines Inc.,late_aircraft_delay,207324.0,0.1571
2015,American Airlines Inc.,arr_delay,903591.0,0.5
2015,American Airlines Inc.,carrier_delay,295010.0,0.1632
2015,American Airlines Inc.,security_delay,4947.0,0.0027
2015,American Airlines Inc.,weather_delay,32511.0,0.018
2015,American Airlines Inc.,nas_delay,248168.0,0.1373
2015,American Airlines Inc.,late_aircraft_delay,322955.0,0.1787
2015,Delta Air Lines Inc.,arr_delay,6323442.0,0.5
2015,Delta Air Lines Inc.,carrier_delay,2221390.0,0.1756
2015,Delta Air Lines Inc.,security_delay,9422.0,0.0007
2015,Delta Air Lines Inc.,weather_delay,380180.0,0.0301
2015,Delta Air Lines Inc.,nas_delay,1390401.0,0.1099
2015,Delta Air Lines Inc.,late_aircraft_delay,2322049.0,0.1836
2015,Envoy Air,arr_delay,6036527.0,0.5
2015,Envoy Air,carrier_delay,2261533.0,0.1873
2015,Envoy Air,security_delay,2770.0,0.0002
2015,Envoy Air,weather_delay,495344.0,0.041
2015,Envoy Air,nas_delay,1505005.0,0.1247
2015,Envoy Air,late_aircraft_delay,1771875.0,0.1468
2015,ExpressJet Airlines Inc.,arr_delay,3423696.0,0.5
2015,ExpressJet Airlines Inc.,carrier_delay,945858.0,0.1381
2015,ExpressJet Airlines Inc.,security_delay,6331.0,0.0009
2015,ExpressJet Airlines Inc.,weather_delay,336050.0,0.0491
2015,ExpressJet Airlines Inc.,nas_delay,843492.0,0.1232
2015,ExpressJet Airlines Inc.,late_aircraft_delay,1291965.0,0.1887
2015,Frontier Airlines Inc.,arr_delay,5801004.0,0.5
2015,Frontier Airlines Inc.,carrier_delay,1993072.0,0.1718
2015,Frontier Airlines Inc.,security_delay,0.0,0.0
2015,Frontier Airlines Inc.,weather_delay,146123.0,0.0126
2015,Frontier Airlines Inc.,nas_delay,1438035.0,0.1239
2015,Frontier Airlines Inc.,late_aircraft_delay,2223774.0,0.1917
2015,Hawaiian Airlines Inc.,arr_delay,1316916.0,0.5
2015,Hawaiian Airlines Inc.,carrier_delay,288448.0,0.1095
2015,Hawaiian Airlines Inc.,security_delay,0.0,0.0
2015,Hawaiian Airlines Inc.,weather_delay,15508.0,0.0059
2015,Hawaiian Airlines Inc.,nas_delay,487181.0,0.185
2015,Hawaiian Airlines Inc.,late_aircraft_delay,525779.0,0.1996
2015,JetBlue Airways,arr_delay,355567.0,0.5
2015,JetBlue Airways,carrier_delay,182957.0,0.2573
2015,JetBlue Airways,security_delay,520.0,0.0007
2015,JetBlue Airways,weather_delay,11727.0,0.0165
2015,JetBlue Airways,nas_delay,24600.0,0.0346
2015,JetBlue Airways,late_aircraft_delay,135763.0,0.1909
2015,SkyWest Airlines Inc.,arr_delay,2934463.0,0.5
2015,SkyWest Airlines Inc.,carrier_delay,853908.0,0.1455
2015,SkyWest Airlines Inc.,security_delay,8957.0,0.0015
2015,SkyWest Airlines Inc.,weather_delay,102211.0,0.0174
2015,SkyWest Airlines Inc.,nas_delay,831605.0,0.1417
2015,SkyWest Airlines Inc.,late_aircraft_delay,1137782.0,0.1939
2015,Southwest Airlines Co.,arr_delay,5289878.0,0.5
2015,Southwest Airlines Co.,carrier_delay,1678788.0,0.1587
2015,Southwest Airlines Co.,security_delay,8044.0,0.0008
2015,Southwest Airlines Co.,weather_delay,192005.0,0.0181
2015,Southwest Airlines Co.,nas_delay,1055720.0,0.0998
2015,Southwest Airlines Co.,late_aircraft_delay,2355321.0,0.2226
2015,Spirit Air Lines,arr_delay,10354221.0,0.5
2015,Spirit Air Lines,carrier_delay,3204810.0,0.1548
2015,Spirit Air Lines,security_delay,8627.0,0.0004
2015,Spirit Air Lines,weather_delay,468468.0,0.0226
2015,Spirit Air Lines,nas_delay,1409614.0,0.0681
2015,Spirit Air Lines,late_aircraft_delay,5262702.0,0.2541
2015,US Airways Inc.,arr_delay,1852078.0,0.5
2015,US Airways Inc.,carrier_delay,396178.0,0.107
2015,US Airways Inc.,security_delay,3973.0,0.0011
2015,US Airways Inc.,weather_delay,38067.0,0.0103
2015,US Airways Inc.,nas_delay,809085.0,0.2184
2015,US Airways Inc.,late_aircraft_delay,604775.0,0.1633
2015,United Air Lines Inc.,arr_delay,1875504.0,0.5
2015,United Air Lines Inc.,carrier_delay,650995.0,0.1736
2015,United Air Lines Inc.,security_delay,6163.0,0.0016
2015,United Air Lines Inc.,weather_delay,72936.0,0.0194
2015,United Air Lines Inc.,nas_delay,608248.0,0.1622
2015,United Air Lines Inc.,late_aircraft_delay,537162.0,0.1432
2015,Virgin America,arr_delay,5566832.0,0.5
2015,Virgin America,carrier_delay,1840205.0,0.1653
2015,Virgin America,security_delay,1225.0,0.0001
2015,Virgin America,weather_delay,265396.0,0.0238
2015,Virgin America,nas_delay,1227623.0,0.1103
2015,Virgin America,late_aircraft_delay,2232383.0,0.2005
